,debate,participant,topic,prop_turns,prop_words,avg_turn_length,turn_rank,word_rank,topic_title
2189,deb_2019_12_01,BURGON,1600,0.08333333333333333,0.1590909090909091,161.0,14,8,Defence
2190,deb_2019_12_01,BURGON,1627,0.027777777777777776,0.04479578392621871,136.0,23,27,Domestic and International Terrorism
2191,deb_2019_12_01,BURGON,100,0.4166666666666667,0.4640974967061924,93.93333333333334,1,1,Macroeconomics
2192,deb_2019_12_01,BURGON,105,0.25,0.269433465085639,90.88888888888889,2,4,"National Budget, Debt, public spending"
2193,deb_2019_12_01,BURGON,107,0.1111111111111111,0.14855072463768115,112.75,12,12,"Taxation, Tax policy, and Tax Reform"
2194,deb_2019_12_01,BURGON,108,0.08333333333333333,0.09090909090909091,92.0,14,18,"Industrial Policy, Privatisation, Nationalisation"
2195,deb_2019_12_01,BURGON,1209,0.05555555555555555,0.09486166007905138,144.0,18,17,"Police, Fire, and Weapons Control"
2196,deb_2019_12_01,BURGON,201,0.19444444444444445,0.2503293807641634,108.57142857142857,5,5,Ethnic Minority and Racial Group Discrimination
2197,deb_2019_12_01,BURGON,1202,0.027777777777777776,0.04808959156785244,146.0,23,24,White Collar Crime and Organized Crime
2198,deb_2019_12_01,BURGON,1608,0.027777777777777776,0.04808959156785244,146.0,23,24,"Manpower, Military Personnel and Dependents"
2199,deb_2019_12_01,BURGON,1900,0.19444444444444445,0.24571805006587616,106.57142857142857,5,6,International Affairs
2200,deb_2019_12_01,BURGON,1910,0.1388888888888889,0.15579710144927536,94.6,10,9,"Western Europe, Common Market Issues"
2201,deb_2019_12_01,BURGON,200,0.25,0.3132411067193676,105.66666666666667,2,2,Civil Rights
2202,deb_2019_12_01,BURGON,202,0.05555555555555555,0.06982872200263504,106.0,18,19,Gender and Sexual Orientation Discrimination
2203,deb_2019_12_01,BURGON,1300,0.2222222222222222,0.26976284584980237,102.375,4,3,Social Welfare
2204,deb_2019_12_01,BURGON,1302,0.1111111111111111,0.13570487483530963,103.0,12,16,Poverty and Assistance for Low-Income Families
2205,deb_2019_12_01,BURGON,2000,0.16666666666666666,0.17588932806324112,89.0,9,7,Government Operations
2206,deb_2019_12_01,BURGON,2012,0.1388888888888889,0.13932806324110672,84.6,10,15,"Political Parties, Campaigns, and Voter Registration"
2207,deb_2019_12_01,BURGON,230,0.027777777777777776,0.029644268774703556,90.0,23,30,Immigration
2208,deb_2019_12_01,BURGON,1909,0.027777777777777776,0.06027667984189723,183.0,23,22,Eastern Europe
2209,deb_2019_12_01,BURGON,1930,0.027777777777777776,0.06027667984189723,183.0,23,22,North America and North Atlantic Ocean
2210,deb_2019_12_01,BURGON,1610,0.027777777777777776,0.06620553359683795,201.0,23,20,Military Procurement and Weapons System Acquisitions and Evaluation
2211,deb_2019_12_01,BURGON,101,0.027777777777777776,0.04084321475625823,124.0,23,28,"Inflation, prices, and interest rates"
2212,deb_2019_12_01,BURGON,300,0.19444444444444445,0.1541501976284585,66.85714285714286,5,10,Health
2213,deb_2019_12_01,BURGON,301,0.19444444444444445,0.1541501976284585,66.85714285714286,5,10,Health Care Reform
2214,deb_2019_12_01,BURGON,2001,0.027777777777777776,0.036561264822134384,111.0,23,29,Intergovernmental Relations
2215,deb_2019_12_01,BURGON,500,0.05555555555555555,0.015480895915678524,23.5,18,31,Labour and Employment
2216,deb_2019_12_01,BURGON,505,0.05555555555555555,0.015480895915678524,23.5,18,31,Fair Labour Standards
2218,deb_2019_12_01,BURGON,1303,0.05555555555555555,0.06324110671936758,96.0,18,21,"Elderly Issues and Elderly Assistance Programs, State Pensions"
2219,deb_2019_12_01,SUNAK,1900,0.3888888888888889,0.40478325859491776,96.71428571428571,1,1,International Affairs
2220,deb_2019_12_01,SUNAK,1910,0.2777777777777778,0.2397608370702541,80.2,3,3,"Western Europe, Common Market Issues"
2221,deb_2019_12_01,SUNAK,1200,0.16666666666666666,0.17458893871449926,97.33333333333333,5,6,"Law, Crime, and Family Issues"
2222,deb_2019_12_01,SUNAK,1205,0.16666666666666666,0.17458893871449926,97.33333333333333,5,6,Prison System
2223,deb_2019_12_01,SUNAK,1209,0.027777777777777776,0.05440956651718983,182.0,24,22,"Police, Fire, and Weapons Control"
2224,deb_2019_12_01,SUNAK,1600,0.1388888888888889,0.18834080717488788,126.0,9,5,Defence
2225,deb_2019_12_01,SUNAK,1608,0.08333333333333333,0.13273542600896862,148.0,14,9,"Manpower, Military Personnel and Dependents"
2226,deb_2019_12_01,SUNAK,1627,0.08333333333333333,0.10792227204783258,120.33333333333333,14,13,Domestic and International Terrorism
2227,deb_2019_12_01,SUNAK,1211,0.05555555555555555,0.05291479820627803,88.5,18,23,Riots and Crime Prevention
2228,deb_2019_12_01,SUNAK,2000,0.16666666666666666,0.11659192825112108,65.0,5,12,Government Operations
2229,deb_2019_12_01,SUNAK,2012,0.1388888888888889,0.08490284005979074,56.8,9,17,"Political Parties, Campaigns, and Voter Registration"
2230,deb_2019_12_01,SUNAK,1800,0.027777777777777776,0.02600896860986547,87.0,24,33,Foreign Trade
2231,deb_2019_12_01,SUNAK,1803,0.027777777777777776,0.02600896860986547,87.0,24,33,"Export Promotion and Regulation, Export Credit Agencies"
2232,deb_2019_12_01,SUNAK,100,0.3888888888888889,0.3482810164424514,83.21428571428571,1,2,Macroeconomics
2233,deb_2019_12_01,SUNAK,107,0.16666666666666666,0.14708520179372198,82.0,5,8,"Taxation, Tax policy, and Tax Reform"
2234,deb_2019_12_01,SUNAK,2001,0.027777777777777776,0.031689088191330345,106.0,24,30,Intergovernmental Relations
2235,deb_2019_12_01,SUNAK,200,0.1111111111111111,0.07832585949177877,65.5,11,19,Civil Rights
2236,deb_2019_12_01,SUNAK,230,0.027777777777777776,0.037070254110612856,124.0,24,28,Immigration
2237,deb_2019_12_01,SUNAK,1603,0.027777777777777776,0.048729446935724965,163.0,24,24,"Military Intelligence, Intelligence Services, Espionage"
2238,deb_2019_12_01,SUNAK,1930,0.05555555555555555,0.09626307922272048,161.0,18,14,North America and North Atlantic Ocean
2239,deb_2019_12_01,SUNAK,1926,0.05555555555555555,0.07922272047832586,132.5,18,18,International Organizations other than Finance
2240,deb_2019_12_01,SUNAK,202,0.05555555555555555,0.03467862481315396,58.0,18,29,Gender and Sexual Orientation Discrimination
2241,deb_2019_12_01,SUNAK,1610,0.027777777777777776,0.031689088191330345,106.0,24,30,Military Procurement and Weapons System Acquisitions and Evaluation
2242,deb_2019_12_01,SUNAK,105,0.2222222222222222,0.2218236173393124,92.75,4,4,"National Budget, Debt, public spending"
2243,deb_2019_12_01,SUNAK,1300,0.1111111111111111,0.1273542600896861,106.5,11,10,Social Welfare
2244,deb_2019_12_01,SUNAK,1302,0.1111111111111111,0.1273542600896861,106.5,11,10,Poverty and Assistance for Low-Income Families
2245,deb_2019_12_01,SUNAK,300,0.05555555555555555,0.06995515695067264,117.0,18,20,Health
2246,deb_2019_12_01,SUNAK,301,0.05555555555555555,0.06995515695067264,117.0,18,20,Health Care Reform
2247,deb_2019_12_01,SUNAK,505,0.027777777777777776,0.029596412556053813,99.0,24,32,Fair Labour Standards
2248,deb_2019_12_01,SUNAK,201,0.027777777777777776,0.006576980568011958,22.0,24,37,Ethnic Minority and Racial Group Discrimination
2249,deb_2019_12_01,SUNAK,700,0.08333333333333333,0.09506726457399103,106.0,14,15,Environment
2250,deb_2019_12_01,SUNAK,705,0.08333333333333333,0.09506726457399103,106.0,14,15,"Air Pollution, Global Warming, and Noise Pollution"
2251,deb_2019_12_01,SUNAK,800,0.027777777777777776,0.0484304932735426,162.0,24,25,Energy
2252,deb_2019_12_01,SUNAK,805,0.027777777777777776,0.0484304932735426,162.0,24,25,Coal
2253,deb_2019_12_01,SUNAK,807,0.027777777777777776,0.0484304932735426,162.0,24,25,Energy Conservation
2254,deb_2019_12_01,SUNAK,806,0.027777777777777776,0.02571001494768311,86.0,24,35,Alternative and Renewable Energy
2255,deb_2019_12_01,SUNAK,101,0.027777777777777776,0.02092675635276532,70.0,24,36,"Inflation, prices, and interest rates"
2256,deb_2019_12_01,BERRY,100,0.3333333333333333,0.3675648195221149,103.28571428571429,1,2,Macroeconomics
2257,deb_2019_12_01,BERRY,108,0.047619047619047616,0.09506863243518048,187.0,19,18,"Industrial Policy, Privatisation, Nationalisation"
2258,deb_2019_12_01,BERRY,700,0.23809523809523808,0.3385866802236909,133.2,3,3,Environment
2259,deb_2019_12_01,BERRY,705,0.23809523809523808,0.3385866802236909,133.2,3,3,"Air Pollution, Global Warming, and Noise Pollution"
2260,deb_2019_12_01,BERRY,1200,0.047619047619047616,0.09557702084392476,188.0,19,15,"Law, Crime, and Family Issues"
2261,deb_2019_12_01,BERRY,1206,0.047619047619047616,0.09557702084392476,188.0,19,15,Juvenile Crime and the Juvenile Justice System
2262,deb_2019_12_01,BERRY,1209,0.047619047619047616,0.09557702084392476,188.0,19,15,"Police, Fire, and Weapons Control"
2263,deb_2019_12_01,BERRY,1900,0.2857142857142857,0.4361972547025928,143.0,2,1,International Affairs
2264,deb_2019_12_01,BERRY,1910,0.14285714285714285,0.1967463141840366,129.0,7,6,"Western Europe, Common Market Issues"
2265,deb_2019_12_01,BERRY,2000,0.19047619047619047,0.23995932892730046,118.0,5,5,Government Operations
2266,deb_2019_12_01,BERRY,2012,0.09523809523809523,0.08998474834773768,88.5,11,19,"Political Parties, Campaigns, and Voter Registration"
2267,deb_2019_12_01,BERRY,1800,0.047619047619047616,0.05643111337061515,111.0,19,27,Foreign Trade
2268,deb_2019_12_01,BERRY,1806,0.047619047619047616,0.05643111337061515,111.0,19,27,"Productivity and Competitiveness of U.K. Business, U.K. Balance of Payments"
2269,deb_2019_12_01,BERRY,300,0.14285714285714285,0.15658362989323843,102.66666666666667,7,9,Health
2270,deb_2019_12_01,BERRY,200,0.14285714285714285,0.11489578037620743,75.33333333333333,7,12,Civil Rights
2271,deb_2019_12_01,BERRY,201,0.14285714285714285,0.11489578037620743,75.33333333333333,7,12,Ethnic Minority and Racial Group Discrimination
2272,deb_2019_12_01,BERRY,230,0.09523809523809523,0.0711743772241993,70.0,11,25,Immigration
2273,deb_2019_12_01,BERRY,301,0.09523809523809523,0.12455516014234876,122.5,11,11,Health Care Reform
2274,deb_2019_12_01,BERRY,325,0.047619047619047616,0.03202846975088968,63.0,19,29,Health Manpower and Training
2275,deb_2019_12_01,BERRY,1930,0.047619047619047616,0.0711743772241993,140.0,19,25,North America and North Atlantic Ocean
2276,deb_2019_12_01,BERRY,1600,0.09523809523809523,0.08744280630401627,86.0,11,20,Defence
2277,deb_2019_12_01,BERRY,1610,0.09523809523809523,0.08744280630401627,86.0,11,20,Military Procurement and Weapons System Acquisitions and Evaluation
2278,deb_2019_12_01,BERRY,1926,0.09523809523809523,0.1682765632943569,165.5,11,8,International Organizations other than Finance
2279,deb_2019_12_01,BERRY,1603,0.047619047619047616,0.01626842907981698,32.0,19,31,"Military Intelligence, Intelligence Services, Espionage"
2280,deb_2019_12_01,BERRY,105,0.19047619047619047,0.16929334011184544,83.25,5,7,"National Budget, Debt, public spending"
2281,deb_2019_12_01,BERRY,1300,0.047619047619047616,0.08540925266903915,168.0,19,22,Social Welfare
2282,deb_2019_12_01,BERRY,1302,0.047619047619047616,0.08540925266903915,168.0,19,22,Poverty and Assistance for Low-Income Families
2283,deb_2019_12_01,BERRY,1304,0.047619047619047616,0.08540925266903915,168.0,19,22,Assistance to the Disabled and Handicapped
2284,deb_2019_12_01,BERRY,107,0.047619047619047616,0.0971021860701576,191.0,19,14,"Taxation, Tax policy, and Tax Reform"
2285,deb_2019_12_01,BERRY,2011,0.09523809523809523,0.14997458057956278,147.5,11,10,Executive-Legislative Relations and Parliamentary Operations
2286,deb_2019_12_01,BERRY,806,0.09523809523809523,0.01728520589730554,17.0,11,30,Alternative and Renewable Energy
2287,deb_2019_12_01,BERRY,800,0.047619047619047616,0.011184544992374174,22.0,19,32,Energy
2288,deb_2019_12_01,PRICE,100,0.29411764705882354,0.3843700159489633,144.6,1,1,Macroeconomics
2289,deb_2019_12_01,PRICE,300,0.17647058823529413,0.2052099946836789,128.66666666666666,3,3,Health
2290,deb_2019_12_01,PRICE,1200,0.058823529411764705,0.1111111111111111,209.0,15,12,"Law, Crime, and Family Issues"
2291,deb_2019_12_01,PRICE,1205,0.058823529411764705,0.1111111111111111,209.0,15,12,Prison System
2292,deb_2019_12_01,PRICE,1600,0.17647058823529413,0.15523657628920787,97.33333333333333,3,6,Defence
2293,deb_2019_12_01,PRICE,1627,0.058823529411764705,0.1111111111111111,209.0,15,12,Domestic and International Terrorism
2294,deb_2019_12_01,PRICE,103,0.058823529411764705,0.09463051568314726,178.0,15,17,Unemployment rate
2295,deb_2019_12_01,PRICE,200,0.17647058823529413,0.2025518341307815,127.0,3,4,Civil Rights
2296,deb_2019_12_01,PRICE,201,0.11764705882352941,0.12812333864965444,120.5,6,11,Ethnic Minority and Racial Group Discrimination
2297,deb_2019_12_01,PRICE,1900,0.29411764705882354,0.22966507177033493,86.4,1,2,International Affairs
2298,deb_2019_12_01,PRICE,1910,0.11764705882352941,0.1111111111111111,104.5,6,12,"Western Europe, Common Market Issues"
2299,deb_2019_12_01,PRICE,2000,0.11764705882352941,0.13769271664008506,129.5,6,9,Government Operations
2300,deb_2019_12_01,PRICE,2012,0.11764705882352941,0.13769271664008506,129.5,6,9,"Political Parties, Campaigns, and Voter Registration"
2302,deb_2019_12_01,PRICE,207,0.058823529411764705,0.07442849548112707,140.0,15,20,Freedom of Speech & Religion
2303,deb_2019_12_01,PRICE,107,0.058823529411764705,0.03349282296650718,63.0,15,25,"Taxation, Tax policy, and Tax Reform"
2304,deb_2019_12_01,PRICE,1610,0.11764705882352941,0.044125465178096755,41.5,6,24,Military Procurement and Weapons System Acquisitions and Evaluation
2305,deb_2019_12_01,PRICE,1926,0.058823529411764705,0.029239766081871343,55.0,15,26,International Organizations other than Finance
2306,deb_2019_12_01,PRICE,1901,0.058823529411764705,0.014885699096225412,28.0,15,27,Foreign Aid
2307,deb_2019_12_01,PRICE,105,0.11764705882352941,0.15789473684210525,148.5,6,5,"National Budget, Debt, public spending"
2308,deb_2019_12_01,PRICE,1400,0.058823529411764705,0.07921318447634237,149.0,15,18,Planning and Housing Issues
2309,deb_2019_12_01,PRICE,1401,0.058823529411764705,0.07921318447634237,149.0,15,18,Housing and Community Development
2310,deb_2019_12_01,PRICE,301,0.11764705882352941,0.10685805422647528,100.5,6,16,Health Care Reform
2311,deb_2019_12_01,PRICE,2011,0.058823529411764705,0.0707070707070707,133.0,15,22,Executive-Legislative Relations and Parliamentary Operations
2312,deb_2019_12_01,PRICE,1300,0.11764705882352941,0.14619883040935672,137.5,6,7,Social Welfare
2313,deb_2019_12_01,PRICE,1302,0.11764705882352941,0.14619883040935672,137.5,6,7,Poverty and Assistance for Low-Income Families
2314,deb_2019_12_01,PRICE,1303,0.058823529411764705,0.06751727804359384,127.0,15,23,"Elderly Issues and Elderly Assistance Programs, State Pensions"
2315,deb_2019_12_01,STURGEON,1900,0.34615384615384615,0.4139976275207592,116.33333333333333,2,1,International Affairs
2316,deb_2019_12_01,STURGEON,1910,0.2692307692307692,0.310003954132068,112.0,4,3,"Western Europe, Common Market Issues"
2317,deb_2019_12_01,STURGEON,100,0.38461538461538464,0.4139976275207592,104.7,1,1,Macroeconomics
2318,deb_2019_12_01,STURGEON,107,0.11538461538461539,0.16725978647686832,141.0,9,9,"Taxation, Tax policy, and Tax Reform"
2319,deb_2019_12_01,STURGEON,200,0.23076923076923078,0.25345986555950967,106.83333333333333,5,5,Civil Rights
2320,deb_2019_12_01,STURGEON,201,0.19230769230769232,0.24673784104389088,124.8,6,6,Ethnic Minority and Racial Group Discrimination
2321,deb_2019_12_01,STURGEON,208,0.038461538461538464,0.0656385923289838,166.0,19,21,Right to Privacy and Access to Government Information
2322,deb_2019_12_01,STURGEON,1200,0.07692307692307693,0.1423487544483986,180.0,10,10,"Law, Crime, and Family Issues"
2323,deb_2019_12_01,STURGEON,1205,0.038461538461538464,0.08224594701463028,208.0,19,16,Prison System
2324,deb_2019_12_01,STURGEON,1600,0.07692307692307693,0.11822854883353104,149.5,10,12,Defence
2325,deb_2019_12_01,STURGEON,1608,0.038461538461538464,0.08224594701463028,208.0,19,16,"Manpower, Military Personnel and Dependents"
2326,deb_2019_12_01,STURGEON,1209,0.038461538461538464,0.060102807433768286,152.0,19,22,"Police, Fire, and Weapons Control"
2327,deb_2019_12_01,STURGEON,105,0.3076923076923077,0.30763147489126136,97.25,3,4,"National Budget, Debt, public spending"
2328,deb_2019_12_01,STURGEON,2000,0.15384615384615385,0.22854883353103994,144.5,8,7,Government Operations
2329,deb_2019_12_01,STURGEON,2001,0.07692307692307693,0.10873863187030447,137.5,10,13,Intergovernmental Relations
2330,deb_2019_12_01,STURGEON,1930,0.038461538461538464,0.054567022538552785,138.0,19,23,North America and North Atlantic Ocean
2331,deb_2019_12_01,STURGEON,300,0.07692307692307693,0.10122578094108343,128.0,10,14,Health
2332,deb_2019_12_01,STURGEON,301,0.038461538461538464,0.054567022538552785,138.0,19,23,Health Care Reform
2333,deb_2019_12_01,STURGEON,230,0.038461538461538464,0.006722024515618822,17.0,19,32,Immigration
2334,deb_2019_12_01,STURGEON,1926,0.038461538461538464,0.04942665085013839,125.0,19,25,International Organizations other than Finance
2335,deb_2019_12_01,STURGEON,1610,0.038461538461538464,0.03598260181890075,91.0,19,31,Military Procurement and Weapons System Acquisitions and Evaluation
2336,deb_2019_12_01,STURGEON,1300,0.19230769230769232,0.22538552787663108,114.0,6,8,Social Welfare
2337,deb_2019_12_01,STURGEON,1302,0.07692307692307693,0.06998813760379596,88.5,10,18,Poverty and Assistance for Low-Income Families
2338,deb_2019_12_01,STURGEON,331,0.038461538461538464,0.04665875840253064,118.0,19,26,"Prevention, Communicable Diseases and Health Promotion"
2339,deb_2019_12_01,STURGEON,600,0.038461538461538464,0.04665875840253064,118.0,19,26,Education
2340,deb_2019_12_01,STURGEON,602,0.038461538461538464,0.04665875840253064,118.0,19,26,Elementary and Secondary Education
2341,deb_2019_12_01,STURGEON,700,0.038461538461538464,0.0660340055357849,167.0,19,19,Environment
2342,deb_2019_12_01,STURGEON,705,0.038461538461538464,0.0660340055357849,167.0,19,19,"Air Pollution, Global Warming, and Noise Pollution"
2343,deb_2019_12_01,STURGEON,1304,0.07692307692307693,0.09450375642546462,119.5,10,15,Assistance to the Disabled and Handicapped
2344,deb_2019_12_01,STURGEON,2012,0.07692307692307693,0.11981020166073547,151.5,10,11,"Political Parties, Campaigns, and Voter Registration"
2345,deb_2019_12_01,STURGEON,800,0.07692307692307693,0.04665875840253064,59.0,10,26,Energy
2346,deb_2019_12_01,STURGEON,806,0.07692307692307693,0.04665875840253064,59.0,10,26,Alternative and Renewable Energy
2347,deb_2019_12_06,JOHNSON,1900,0.5405405405405406,0.5324976787372331,114.7,1,1,International Affairs
2348,deb_2019_12_06,JOHNSON,1910,0.4864864864864865,0.48909006499535745,117.05555555555556,2,2,"Western Europe, Common Market Issues"
2349,deb_2019_12_06,JOHNSON,100,0.4864864864864865,0.48909006499535745,117.05555555555556,2,2,Macroeconomics
2350,deb_2019_12_06,JOHNSON,105,0.2702702702702703,0.276230269266481,119.0,4,5,"National Budget, Debt, public spending"
2351,deb_2019_12_06,JOHNSON,1300,0.08108108108108109,0.07358402971216342,105.66666666666667,12,12,Social Welfare
2352,deb_2019_12_06,JOHNSON,1302,0.08108108108108109,0.07358402971216342,105.66666666666667,12,12,Poverty and Assistance for Low-Income Families
2353,deb_2019_12_06,JOHNSON,1303,0.02702702702702703,0.032497678737233054,140.0,20,29,"Elderly Issues and Elderly Assistance Programs, State Pensions"
